,cost,distance,dropoff_datetime,dropoff_latitude,dropoff_longitude,passengers,pickup_datetime,pickup_latitude,pickup_longitude,store_forward,vendor
713,6.0,0.75,2016-01-14 16:02:00,40.876983642578125,-73.91246032714844,6,2016-01-14 15:55:09,40.87234878540039,-73.91287994384766,N,2
714,14.0,3.02,2016-01-25 20:24:13,40.65530014038086,-73.95641326904297,1,2016-01-25 20:05:39,40.67937850952149,-73.92897033691406,N,2
715,7.0,0.9,2016-01-14 11:21:52,40.8282356262207,-73.91651916503906,1,2016-01-14 11:16:16,40.83652877807617,-73.91431427001953,N,1
716,11.0,2.5,2016-01-05 12:59:25,40.74449157714844,-73.88636016845703,1,2016-01-05 12:45:14,40.7656135559082,-73.91365051269531,N,2
717,11.0,0.96,2016-01-25 17:06:17,40.75553131103516,-73.88607788085938,1,2016-01-25 16:49:30,40.74685287475586,-73.89139556884766,N,2
718,11.5,2.96,2016-01-07 08:30:52,40.75175857543945,-73.93180084228516,1,2016-01-07 08:18:03,40.76148986816406,-73.88648986816406,N,2
719,4.5,0.52,2016-01-29 21:50:54,40.79107284545898,-73.93912506103516,1,2016-01-29 21:47:33,40.78976058959961,-73.94606018066406,N,2
720,8.0,2.0,2016-01-07 15:07:30,40.80541610717773,-73.96195983886719,1,2016-01-07 15:00:51,40.826751708984375,-73.95050048828125,N,1
721,11.5,2.28,2016-01-26 18:47:51,40.72682571411133,-73.9437255859375,1,2016-01-26 18:32:36,40.71089172363281,-73.96537017822266,N,2
722,17.0,5.16,2016-01-01 14:01:58,40.75468063354492,-73.87593078613281,3,2016-01-01 13:48:53,40.7176513671875,-73.81770324707031,N,2
723,11.0,2.88,2016-01-06 05:10:58,40.71944046020508,-74.00454711914062,1,2016-01-06 05:01:24,40.68444061279297,-73.99200439453125,N,2
724,6.5,0.91,2016-01-28 16:25:10,40.67804336547852,-73.99798583984375,1,2016-01-28 16:17:23,40.69093322753906,-73.99187469482422,N,2
725,5.0,0.78,2016-01-14 19:41:16,40.70235824584961,-73.98501586914062,1,2016-01-14 19:37:06,40.69191360473633,-73.98731994628906,N,2
726,18.0,5.58,2016-01-23 00:14:31,40.759521484375,-73.99539947509766,2,2016-01-22 23:59:57,40.81183624267578,-73.95106506347656,N,2
727,12.5,3.72,2016-01-25 23:46:59,40.733436584472656,-73.90142822265625,1,2016-01-25 23:37:57,40.76996612548828,-73.9178237915039,N,2
728,7.5,1.6,2016-01-20 11:52:47,40.6706428527832,-73.932861328125,1,2016-01-20 11:44:58,40.68038558959961,-73.94975280761719,N,1
729,32.5,11.55,2016-01-22 22:06:32,40.657596588134766,-73.72852325439453,1,2016-01-22 21:45:44,40.73406600952149,-73.86929321289062,N,2
730,7.5,1.01,2016-01-27 17:34:15,40.6946907043457,-73.95561218261719,1,2016-01-27 17:23:43,40.70471954345703,-73.96617889404297,N,2
731,4.5,0.69,2016-01-06 19:19:28,40.81791305541992,-73.96076965332031,1,2016-01-06 19:15:26,40.81067657470703,-73.95266723632812,N,2
732,4.5,0.63,2016-01-21 20:04:51,40.79819869995117,-73.9692153930664,1,2016-01-21 20:01:48,40.806636810302734,-73.96491241455078,N,2
733,9.5,2.33,2016-01-29 18:30:52,40.814334869384766,-73.93547821044922,2,2016-01-29 18:20:50,40.79000854492188,-73.94590759277344,N,2
734,14.0,3.6,2016-01-06 05:41:18,40.75000762939453,-73.93633270263672,5,2016-01-06 05:27:34,40.74812698364258,-73.87688446044922,N,1
735,11.5,2.89,2016-01-22 15:40:54,40.702430725097656,-73.98968505859375,1,2016-01-22 15:28:50,40.67466354370117,-74.0169906616211,N,2
736,16.0,4.75,2016-01-05 05:28:06,40.78403472900391,-73.9544906616211,1,2016-01-05 05:12:48,40.83482360839844,-73.94450378417969,N,2
737,23.5,5.7,2016-01-21 07:49:19,40.755706787109375,-73.9863052368164,1,2016-01-21 07:18:26,40.76562881469727,-73.91829681396484,N,2
738,23.0,4.63,2016-01-22 11:10:54,40.75699615478516,-73.98959350585938,1,2016-01-22 10:37:01,40.76185989379883,-73.92559814453125,N,2
739,8.0,1.59,2016-01-03 15:24:39,40.82490539550781,-73.95073699951172,2,2016-01-03 15:15:48,40.8079719543457,-73.94561004638672,N,2
740,11.0,2.45,2016-01-20 14:57:44,40.79415130615234,-73.94910430908203,1,2016-01-20 14:44:36,40.82051086425781,-73.95117950439453,N,2
741,15.0,3.39,2016-01-01 00:45:46,40.69549560546875,-73.91265869140625,1,2016-01-01 00:27:16,40.72316360473633,-73.95256042480469,N,2
742,16.5,3.53,2016-01-29 19:28:28,40.75137710571289,-73.9903335571289,1,2016-01-29 19:05:41,40.789188385009766,-73.95492553710938,N,2
743,12.0,2.69,2016-01-28 15:37:35,40.68234252929688,-73.84473419189453,1,2016-01-28 15:23:14,40.70014190673828,-73.81561279296875,N,2
744,5.5,0.8,2016-01-30 21:06:11,40.69776916503906,-73.93647766113281,1,2016-01-30 21:00:25,40.6984748840332,-73.92201232910156,N,1
745,12.5,2.19,2016-01-17 20:17:48,40.7351188659668,-73.91901397705078,1,2016-01-17 20:00:51,40.742977142333984,-73.91891479492188,N,2
746,7.0,1.34,2016-01-15 14:01:43,40.75343704223633,-73.90701293945312,2,2016-01-15 13:54:36,40.756160736083984,-73.88641357421875,N,2
747,28.0,10.09,2016-01-18 14:04:31,40.854248046875,-73.82991790771484,1,2016-01-18 13:47:07,40.78989028930664,-73.95223999023438,N,2
748,7.0,1.21,2016-01-25 16:47:56,40.74048614501953,-73.89801025390625,1,2016-01-25 16:40:07,40.74354553222656,-73.92314910888672,N,2
749,10.5,1.23,2016-01-06 15:44:22,40.77317810058594,-73.96253967285156,1,2016-01-06 15:28:42,40.788387298583984,-73.95284271240234,N,2
750,17.5,4.54,2016-01-07 23:58:28,40.67702865600586,-73.98343658447266,1,2016-01-07 23:41:09,40.71382522583008,-73.96175384521484,N,2
751,25.5,6.64,2016-01-11 13:47:13,40.617183685302734,-73.96570587158203,1,2016-01-11 13:19:53,40.690128326416016,-73.98780822753906,N,2
752,12.0,1.8,2016-01-11 14:57:16,40.77388381958008,-73.96223449707031,1,2016-01-11 14:40:27,40.79629135131836,-73.94966888427734,N,1
753,15.0,2.81,2016-01-26 08:30:44,40.659305572509766,-73.95162200927734,1,2016-01-26 08:08:04,40.687591552734375,-73.96768188476562,N,2
754,7.0,1.2,2016-01-15 14:43:10,40.823612213134766,-73.94776153564453,1,2016-01-15 14:35:21,40.813812255859375,-73.95986938476562,N,1
755,-3.5,0.21,2016-01-21 16:30:14,40.82069396972656,-73.95099639892578,1,2016-01-21 16:28:28,40.82149887084961,-73.9538803100586,N,2
756,7.5,1.8,2016-01-12 03:27:47,40.83956146240234,-73.91595458984375,1,2016-01-12 03:21:17,40.81901550292969,-73.9288101196289,N,2
757,4.0,0.44,2016-01-25 19:09:59,40.837501525878906,-73.85539245605469,1,2016-01-25 19:06:30,40.83745193481445,-73.86021423339844,N,2
758,14.0,4.36,2016-01-01 15:36:53,40.85572052001953,-73.91644287109375,1,2016-01-01 15:26:56,40.80631256103516,-73.9420166015625,N,2
759,8.0,1.76,2016-01-21 13:29:08,40.7309455871582,-73.9011001586914,1,2016-01-21 13:21:27,40.74576568603516,-73.90336608886719,N,2
760,9.0,1.61,2016-01-22 18:21:53,40.68242645263672,-73.79109954833984,1,2016-01-22 18:10:30,40.70021438598633,-73.80744934082031,N,2
761,27.0,9.29,2016-01-16 02:07:05,40.771484375,-73.93243408203125,1,2016-01-16 01:47:27,40.73038482666016,-73.86359405517578,N,2
762,6.0,1.23,2016-01-19 08:36:52,40.69925308227539,-73.97136688232422,1,2016-01-19 08:31:02,40.70156097412109,-73.98683166503906,N,2
763,4.0,0.38,2016-01-16 09:14:21,40.72294235229492,-73.84732818603516,1,2016-01-16 09:11:25,40.72181701660156,-73.84426879882812,N,2
764,6.5,1.04,2016-01-29 08:51:20,40.72950744628906,-73.84184265136719,1,2016-01-29 08:44:00,40.72114562988281,-73.84375762939453,N,2
765,30.5,9.96,2016-01-04 08:22:29,40.75557708740234,-73.97463989257812,5,2016-01-04 07:52:06,40.66585540771485,-73.97918701171875,N,2
766,7.0,1.63,2016-01-03 09:33:50,40.83105850219727,-73.94181823730469,1,2016-01-03 09:28:16,40.81003952026367,-73.9586410522461,N,2
767,4.0,0.55,2016-01-23 01:16:37,40.770755767822266,-73.9030990600586,1,2016-01-23 01:14:18,40.77594757080078,-73.91087341308594,N,2
768,23.5,5.8,2016-01-27 18:38:22,40.70255279541016,-73.91032409667969,1,2016-01-27 18:03:03,40.74889755249024,-73.86965942382812,N,1
769,12.5,2.45,2016-01-15 17:47:27,40.68794631958008,-73.9421157836914,1,2016-01-15 17:30:29,40.69002151489258,-73.98328399658203,N,2
770,9.5,2.32,2016-01-03 03:38:45,40.7557487487793,-73.88729858398438,2,2016-01-03 03:30:15,40.76165390014648,-73.92534637451172,N,2
771,8.0,2.0,2016-01-17 09:14:20,40.7729377746582,-73.95801544189453,1,2016-01-17 09:08:36,40.79666519165039,-73.93798828125,N,1
772,9.0,2.27,2016-01-17 15:11:17,40.6796875,-74.01217651367188,1,2016-01-17 15:00:51,40.67936706542969,-73.99739837646484,N,2
773,4.5,0.65,2016-01-18 10:33:39,40.85541915893555,-73.93677520751953,1,2016-01-18 10:30:16,40.845680236816406,-73.94038391113281,N,2
774,12.0,2.79,2016-01-12 20:09:39,40.77295684814453,-73.94931030273438,1,2016-01-12 19:56:41,40.80487060546875,-73.93915557861328,N,2
775,137.0,31.2,2016-01-24 19:14:41,40.83588790893555,-73.38825225830078,1,2016-01-24 18:18:35,40.69902801513672,-73.80692291259766,N,1
776,17.5,5.07,2016-01-30 17:52:52,40.705711364746094,-73.93341827392578,6,2016-01-30 17:35:17,40.69815826416016,-73.99549102783203,N,2
777,6.0,0.95,2016-01-10 17:26:37,40.8538703918457,-73.90727233886719,1,2016-01-10 17:20:12,40.8626708984375,-73.89725494384766,N,2
778,14.0,4.2,2016-01-14 14:59:43,40.7703857421875,-73.86488342285156,1,2016-01-14 14:48:36,40.74583435058594,-73.90327453613281,N,2
779,21.0,5.84,2016-01-11 23:40:18,40.78063583374024,-73.97267150878906,1,2016-01-11 23:18:36,40.74626159667969,-73.89790344238281,N,2
780,6.5,1.44,2016-01-09 04:44:45,40.78825378417969,-73.94098663330078,1,2016-01-09 04:39:21,40.80284881591797,-73.93391418457031,N,2
781,5.0,0.86,2016-01-25 10:05:06,40.86582565307617,-73.92655944824219,1,2016-01-25 10:00:50,40.87239456176758,-73.9128189086914,N,2
782,5.0,0.64,2016-01-21 19:34:44,40.725135803222656,-73.9574966430664,2,2016-01-21 19:29:50,40.717872619628906,-73.9576416015625,N,2
783,26.0,6.48,2016-01-27 15:36:52,40.77375793457031,-73.95166015625,1,2016-01-27 15:04:16,40.82622146606445,-73.92086791992188,N,2
784,6.5,1.28,2016-01-05 14:58:49,40.77802658081055,-73.91340637207031,1,2016-01-05 14:49:35,40.77526092529297,-73.91193389892578,N,2
785,11.5,2.03,2016-01-08 09:23:07,40.77617645263672,-73.92681121826172,1,2016-01-08 09:09:46,40.7596435546875,-73.91840362548828,N,2
786,3.0,0.2,2016-01-20 16:11:27,40.8023681640625,-73.96798706054688,1,2016-01-20 16:10:14,40.805171966552734,-73.9659652709961,N,1
787,13.0,3.12,2016-01-04 22:05:23,40.786041259765625,-73.98094177246094,1,2016-01-04 21:50:33,40.78669738769531,-73.95286560058594,N,2
788,9.0,1.78,2016-01-06 20:01:20,40.74795913696289,-73.88058471679688,1,2016-01-06 19:51:07,40.75590515136719,-73.91251373291016,N,2
789,7.0,1.19,2016-01-23 04:44:30,40.75273132324219,-73.87723541259766,1,2016-01-23 04:35:50,40.74990081787109,-73.86259460449219,N,2
790,8.0,1.6,2016-01-09 12:40:35,40.818206787109375,-73.95454406738281,1,2016-01-09 12:32:16,40.80232620239258,-73.94964599609375,N,1
791,6.0,0.67,2016-01-27 12:58:34,40.68051528930664,-73.9419937133789,5,2016-01-27 12:50:40,40.67718505859375,-73.9399185180664,N,2
792,8.5,1.6,2016-01-05 08:13:18,40.6654052734375,-73.9794692993164,2,2016-01-05 08:03:07,40.67664337158203,-73.98316955566406,N,1
793,44.5,14.21,2016-01-30 20:42:09,40.7204475402832,-73.95592498779297,1,2016-01-30 19:59:24,40.80462265014648,-73.95551300048828,N,2
794,23.5,7.0,2016-01-19 23:00:16,40.649295806884766,-73.9749984741211,2,2016-01-19 22:36:28,40.71441650390625,-73.9614028930664,N,1
795,5.0,0.7,2016-01-12 15:30:28,40.67648315429688,-73.98038482666016,1,2016-01-12 15:25:38,40.668853759765625,-73.98001861572266,N,1
796,10.5,2.75,2016-01-13 22:02:36,40.77387237548828,-73.79238891601562,1,2016-01-13 21:52:11,40.75949478149414,-73.83038330078125,N,2
797,10.0,2.17,2016-01-05 14:43:59,40.647003173828125,-74.02125549316406,1,2016-01-05 14:32:13,40.62284851074219,-74.02870178222656,N,2
798,13.5,3.18,2016-01-16 17:18:25,40.68654251098633,-73.95953369140625,1,2016-01-16 17:01:01,40.68442916870117,-73.99478149414062,N,2
799,6.0,1.14,2016-01-27 08:04:58,40.68025588989258,-73.98206329345703,1,2016-01-27 07:59:04,40.68880844116211,-73.99446105957031,N,2
800,9.5,2.0,2016-01-16 22:33:55,40.80088806152344,-73.95694732666016,4,2016-01-16 22:23:10,40.82270812988281,-73.94207000732422,N,1
801,13.5,3.7,2016-01-16 20:38:24,40.84730529785156,-73.93148040771484,1,2016-01-16 20:24:40,40.80004501342773,-73.94474792480469,N,1
802,7.5,1.29,2016-01-16 15:09:33,40.706153869628906,-73.85509490966797,6,2016-01-16 15:01:42,40.721317291259766,-73.84425354003906,N,2
803,9.5,2.03,2016-01-07 22:35:03,40.69551467895508,-73.94050598144531,1,2016-01-07 22:24:46,40.680423736572266,-73.94939422607422,N,2
804,19.0,3.46,2016-01-08 10:24:39,40.726051330566406,-74.00384521484375,1,2016-01-08 09:58:41,40.69441223144531,-73.96704864501953,N,2
805,10.0,2.02,2016-01-17 13:10:17,40.775390625,-73.90435791015625,5,2016-01-17 12:58:43,40.76403427124024,-73.91494750976562,N,2
806,4.0,0.6,2016-01-20 08:58:16,40.82350158691406,-73.9536361694336,1,2016-01-20 08:56:10,40.82565307617188,-73.94860076904297,N,2
807,4.0,0.5,2016-01-18 18:21:34,40.72241973876953,-73.94390106201172,1,2016-01-18 18:18:27,40.72370147705078,-73.9507827758789,N,2
808,4.5,0.66,2016-01-11 21:23:21,40.80352020263672,-73.95697784423828,1,2016-01-11 21:19:25,40.8054084777832,-73.96217346191406,N,2
809,7.5,1.1,2016-01-01 01:39:09,40.75240707397461,-73.86783599853516,1,2016-01-01 01:30:16,40.74802017211914,-73.88126373291016,N,1
810,5.0,0.82,2016-01-17 11:51:25,40.80344009399414,-73.94694519042969,1,2016-01-17 11:46:29,40.80818557739258,-73.94513702392578,N,2
811,4.0,0.43,2016-01-29 23:58:37,40.81172180175781,-73.95740509033203,1,2016-01-29 23:55:19,40.8109016418457,-73.95275115966797,N,2
812,6.5,1.28,2016-01-03 02:35:22,40.79798889160156,-73.96365356445312,1,2016-01-03 02:29:28,40.8105354309082,-73.95217895507812,N,2
813,12.5,2.39,2016-01-04 19:28:36,40.67521667480469,-73.9563980102539,1,2016-01-04 19:10:57,40.68922424316406,-73.99258422851562,N,2
814,4.5,0.7,2016-01-13 14:02:29,40.62383270263672,-74.0398178100586,1,2016-01-13 13:59:00,40.622802734375,-74.0286636352539,N,2
815,-25.0,0.0,2016-01-02 23:15:28,40.930171966552734,-73.89352416992188,1,2016-01-02 23:15:26,40.93013381958008,-73.89346313476562,N,2
816,7.0,0.91,2016-01-30 21:18:45,40.75558853149414,-73.9195556640625,1,2016-01-30 21:10:28,40.76573181152344,-73.91905212402344,N,2
817,8.5,1.9,2016-01-17 07:04:06,40.67229461669922,-73.95735168457031,1,2016-01-17 06:55:06,40.679481506347656,-73.93236541748047,N,1
818,11.0,2.3,2016-01-07 17:43:37,40.74955749511719,-73.97718048095703,1,2016-01-07 17:30:36,40.744773864746094,-73.95751953125,Y,1
819,16.0,2.33,2016-01-26 11:58:17,40.779930114746094,-73.95606994628906,1,2016-01-26 11:33:10,40.80318069458008,-73.9561538696289,N,2
820,6.5,1.2,2016-01-13 07:48:05,40.7928581237793,-73.96766662597656,1,2016-01-13 07:41:27,40.801513671875,-73.95391845703125,N,2
821,31.0,9.46,2016-01-25 06:57:12,40.757137298583984,-73.97445678710938,1,2016-01-25 06:26:32,40.72123718261719,-73.84408569335938,N,2
822,34.0,11.83,2016-01-03 00:35:02,40.68819427490234,-73.99313354492188,1,2016-01-03 00:14:25,40.76179885864258,-73.92540740966797,N,2
823,7.0,1.09,2016-01-06 17:07:56,40.82350158691406,-73.90896606445312,1,2016-01-06 17:00:30,40.8385009765625,-73.90092468261719,N,2
824,8.0,1.5,2016-01-24 23:42:36,40.84308624267578,-73.91097259521484,1,2016-01-24 23:34:20,40.8619384765625,-73.89769744873047,Y,1
825,6.5,1.27,2016-01-14 00:34:05,40.66637802124024,-73.9919204711914,1,2016-01-14 00:28:49,40.676876068115234,-73.98018646240234,N,2
826,12.5,2.3,2016-01-06 13:13:58,40.677242279052734,-73.9555435180664,1,2016-01-06 12:56:34,40.69348907470703,-73.98308563232422,N,1
827,4.5,0.82,2016-01-10 20:38:31,40.77106094360352,-73.92169189453125,1,2016-01-10 20:35:21,40.76529312133789,-73.93157958984375,N,2
828,7.0,1.23,2016-01-10 18:29:05,40.73458099365234,-73.8935317993164,5,2016-01-10 18:20:43,40.74521255493164,-73.9034423828125,N,2
829,12.5,3.32,2016-01-03 00:20:49,40.729942321777344,-73.95731353759766,1,2016-01-03 00:08:43,40.70964813232422,-73.91497802734375,N,2
830,4.0,0.61,2016-01-05 10:04:47,40.71459197998047,-73.96630859375,1,2016-01-05 10:02:25,40.71602630615234,-73.9574966430664,N,2
831,14.5,3.49,2016-01-11 16:37:55,40.89448547363281,-73.85664367675781,1,2016-01-11 16:23:07,40.875186920166016,-73.90857696533203,N,2
832,52.5,17.44,2016-01-30 18:44:53,40.60904312133789,-74.00443267822266,1,2016-01-30 17:51:04,40.789825439453125,-73.95231628417969,N,2
833,6.5,0.9,2016-01-29 16:24:53,40.68108749389648,-73.9942398071289,1,2016-01-29 16:17:35,40.68976974487305,-73.9923324584961,N,1
834,5.0,0.63,2016-01-03 01:09:34,40.77075958251953,-73.90306091308594,1,2016-01-03 01:05:42,40.7754135131836,-73.9118423461914,N,2
835,14.5,3.19,2016-01-28 18:23:49,40.716251373291016,-73.95365905761719,5,2016-01-28 18:06:25,40.70244598388672,-73.98904418945312,N,2
836,4.5,0.25,2016-01-09 21:08:37,40.677276611328125,-73.97982025146484,1,2016-01-09 21:04:35,40.68061447143555,-73.97762298583984,N,2
837,23.5,7.77,2016-01-18 17:11:36,40.76580810546875,-73.95449829101562,1,2016-01-18 16:50:00,40.83956527709961,-73.94068145751953,N,2
838,10.0,1.84,2016-01-08 08:28:32,40.84907150268555,-73.84571075439453,1,2016-01-08 08:17:50,40.83251953125,-73.8289794921875,N,2
839,4.0,0.58,2016-01-19 19:35:40,40.713626861572266,-73.8226547241211,1,2016-01-19 19:33:43,40.713714599609375,-73.83018493652344,N,2
840,12.5,2.99,2016-01-04 14:45:28,40.81983184814453,-73.95433807373047,1,2016-01-04 14:30:44,40.7962532043457,-73.93572998046875,N,2
841,23.5,7.94,2016-01-13 19:28:00,40.81764221191406,-73.83672332763672,1,2016-01-13 19:11:53,40.73616409301758,-73.84919738769531,N,2
842,19.5,6.03,2016-01-25 19:06:32,40.858734130859375,-73.86459350585938,1,2016-01-25 18:47:45,40.81166076660156,-73.9095687866211,N,2
843,9.5,1.7,2016-01-13 19:36:35,40.8199577331543,-73.9598388671875,1,2016-01-13 19:24:43,40.80548477172852,-73.93893432617188,N,1
844,22.5,7.55,2016-01-01 18:03:01,40.74486541748047,-73.90300750732422,1,2016-01-01 17:46:11,40.73229217529297,-73.86146545410156,N,2
845,7.0,1.6,2016-01-07 11:45:33,40.67165756225586,-73.94998168945312,1,2016-01-07 11:40:22,40.67780685424805,-73.97297668457031,N,1
846,10.5,2.36,2016-01-03 22:57:48,40.79719543457031,-73.938232421875,1,2016-01-03 22:46:34,40.82363128662109,-73.9488296508789,N,2
847,2.5,0.13,2016-01-21 07:22:34,40.86082077026367,-73.92428588867188,1,2016-01-21 07:21:22,40.85992431640625,-73.92681884765625,N,2
848,4.0,0.4,2016-01-01 01:16:12,40.68646240234375,-73.99393463134766,1,2016-01-01 01:13:18,40.69233322143555,-73.99093627929688,N,1
849,15.0,2.89,2016-01-26 08:18:23,40.85078811645508,-73.89421081542969,1,2016-01-26 07:59:37,40.85075378417969,-73.93839263916016,N,2
850,13.0,3.08,2016-01-01 04:48:41,40.7651252746582,-73.91961669921875,1,2016-01-01 04:34:07,40.74575805664063,-73.90364074707031,N,2
851,7.0,1.33,2016-01-01 15:27:00,40.68964767456055,-73.98798370361328,1,2016-01-01 15:19:15,40.68800354003906,-73.96764373779297,N,2
852,3.0,0.25,2016-01-04 12:07:30,40.79760360717773,-73.93930053710938,1,2016-01-04 12:06:36,40.79530715942383,-73.94204711914062,N,2
853,22.5,6.58,2016-01-30 15:06:33,40.72063446044922,-73.98799133300781,1,2016-01-30 14:46:48,40.786380767822266,-73.94245147705078,N,2
854,7.5,0.73,2016-01-17 17:08:12,40.72443771362305,-73.85615539550781,1,2016-01-17 16:58:21,40.72135162353516,-73.84430694580078,N,2
855,12.0,2.73,2016-01-27 18:42:36,40.67633438110352,-74.0140609741211,1,2016-01-27 18:28:21,40.69096374511719,-73.98764038085938,N,2
856,5.5,0.7,2016-01-14 20:52:46,40.69700241088867,-73.95508575439453,1,2016-01-14 20:46:31,40.704681396484375,-73.95882415771484,N,1
857,4.5,0.57,2016-01-18 06:11:05,40.747066497802734,-73.89649963378906,6,2016-01-18 06:07:07,40.74655532836914,-73.89480590820312,N,2
858,12.5,2.4,2016-01-12 12:47:44,40.72050476074219,-74.00849914550781,1,2016-01-12 12:31:12,40.699649810791016,-73.99373626708984,N,1
859,3.5,0.4,2016-01-21 11:09:30,40.68995666503906,-73.98043823242188,1,2016-01-21 11:07:25,40.68960952758789,-73.97221374511719,N,1
860,7.5,1.45,2016-01-19 19:15:58,40.7126579284668,-73.81070709228516,1,2016-01-19 19:08:21,40.71369171142578,-73.83024597167969,N,2
861,8.0,3.34,2016-01-11 15:06:50,40.72755432128906,-73.80735778808594,1,2016-01-11 14:30:19,40.726470947265625,-73.78985595703125,N,2
862,9.5,2.52,2016-01-12 00:19:19,40.65967559814453,-73.9627456665039,1,2016-01-12 00:10:52,40.66719818115234,-73.98137664794922,N,2
863,7.5,1.1,2016-01-07 19:47:51,40.683387756347656,-73.93539428710938,1,2016-01-07 19:39:31,40.6810302734375,-73.95600891113281,N,1
864,23.5,6.39,2016-01-04 20:35:48,40.73136901855469,-73.79664611816406,1,2016-01-04 20:07:50,40.71355056762695,-73.82949829101562,N,2
865,7.0,0.77,2016-01-20 04:14:46,40.74501037597656,-73.89608001708984,1,2016-01-20 04:05:19,40.74616622924805,-73.89664459228516,N,2
866,10.0,1.71,2016-01-30 12:24:54,40.81655883789063,-73.91989135742188,1,2016-01-30 12:13:03,40.82590866088867,-73.94926452636719,N,2
867,4.5,0.86,2016-01-26 21:30:14,40.65610504150391,-73.93970489501953,1,2016-01-26 21:26:21,40.66213607788086,-73.95077514648438,N,2
868,12.5,2.6,2016-01-11 17:52:26,40.671295166015625,-73.98313903808594,1,2016-01-11 17:36:09,40.702056884765625,-73.98670196533203,N,1
869,5.5,0.81,2016-01-22 17:24:44,40.813926696777344,-73.95966339111328,1,2016-01-22 17:19:22,40.80672836303711,-73.95366668701172,N,2
870,9.0,2.12,2016-01-01 01:29:33,40.736907958984375,-73.8681411743164,1,2016-01-01 01:19:34,40.74533081054688,-73.90628051757812,N,2
871,9.0,1.9,2016-01-08 15:12:45,40.78114318847656,-73.95668029785156,1,2016-01-08 15:02:37,40.80529022216797,-73.93922424316406,N,2
872,6.0,0.93,2016-01-05 14:02:19,40.74630737304688,-73.87586975097656,2,2016-01-05 13:56:26,40.74666213989258,-73.89152526855469,N,2
873,23.0,6.39,2016-01-26 14:13:54,40.8084716796875,-73.94703674316406,1,2016-01-26 13:50:49,40.8338508605957,-73.85147857666016,N,2
874,9.0,1.51,2016-01-15 08:08:19,40.79258346557617,-73.95089721679688,1,2016-01-15 07:57:16,40.81029510498047,-73.94503021240234,N,2
875,7.0,1.7,2016-01-30 19:51:24,40.675819396972656,-74.01477813720703,1,2016-01-30 19:44:35,40.69367218017578,-73.99776458740234,N,1
876,4.0,0.53,2016-01-14 21:47:42,40.84079360961914,-73.94505310058594,2,2016-01-14 21:45:12,40.8416862487793,-73.9423828125,N,2
877,6.0,1.35,2016-01-10 23:37:16,40.64045333862305,-73.96333312988281,1,2016-01-10 23:31:38,40.63225555419922,-73.94700622558594,N,2
878,9.0,2.07,2016-01-18 04:45:03,40.731056213378906,-73.86911010742188,6,2016-01-18 04:36:15,40.74848556518555,-73.87657165527344,N,2
879,20.0,5.4,2016-01-20 08:09:09,40.76091384887695,-73.98096466064453,1,2016-01-20 07:44:27,40.70249938964844,-73.9867935180664,N,1
880,5.0,0.92,2016-01-05 22:56:16,40.67300796508789,-73.93905639648438,1,2016-01-04 23:01:08,40.679344177246094,-73.92964935302734,N,2
881,5.5,0.8,2016-01-17 21:00:09,40.70656204223633,-73.94464874267578,1,2016-01-17 20:55:19,40.7026596069336,-73.93425750732422,N,1
882,7.0,1.4,2016-01-19 15:58:49,40.7904167175293,-73.97500610351562,1,2016-01-19 15:51:26,40.80105972290039,-73.95921325683594,N,2
883,11.5,2.41,2016-01-01 04:03:25,40.845062255859375,-73.88469696044922,5,2016-01-01 03:51:16,40.8626823425293,-73.90347290039062,N,2
884,40.0,0.0,2016-01-05 09:02:36,40.646915435791016,-73.79000854492188,1,2016-01-05 09:02:34,40.64692687988281,-73.79003143310547,N,2
885,8.0,1.4,2016-01-13 09:05:15,40.76808166503906,-73.87616729736328,1,2016-01-13 08:57:05,40.74979782104492,-73.86766052246094,N,1
886,17.0,2.6,2016-01-25 11:26:02,40.78719329833984,-73.9775390625,1,2016-01-25 10:59:26,40.80348205566406,-73.94892120361328,N,1
887,8.0,1.2,2016-01-29 21:53:53,40.77493667602539,-73.93608856201172,1,2016-01-29 21:43:33,40.765567779541016,-73.92189025878906,N,1
888,4.5,0.5,2016-01-30 19:52:28,40.7172966003418,-73.96426391601562,1,2016-01-30 19:48:33,40.7167854309082,-73.95665740966797,N,2
889,10.0,1.81,2016-01-19 18:47:42,40.689571380615234,-73.96662902832031,1,2016-01-19 18:35:54,40.69464111328125,-73.9921875,N,2
890,9.0,2.12,2016-01-13 01:53:12,40.81356430053711,-73.95140838623047,1,2016-01-13 01:44:24,40.8405647277832,-73.94029998779297,N,2
891,20.0,8.1,2016-01-11 11:19:27,40.66523361206055,-73.78783416748047,1,2016-01-11 10:54:33,40.69224548339844,-73.8666763305664,N,1
892,13.5,3.73,2016-01-11 00:10:23,40.77494812011719,-73.95877838134766,1,2016-01-10 23:59:12,40.74391555786133,-73.92301940917969,N,2
893,25.5,9.28,2016-01-10 10:14:24,40.77016067504883,-73.91822814941406,1,2016-01-10 10:01:59,40.69933319091797,-73.80767059326172,N,2
894,8.0,1.72,2016-01-04 07:26:17,40.84243392944336,-73.88494873046875,1,2016-01-04 07:18:30,40.82611083984375,-73.88919830322266,N,2
895,10.0,2.31,2016-01-07 09:49:33,40.669952392578125,-73.97554016113281,1,2016-01-07 09:39:30,40.67866897583008,-73.94973754882812,N,2
