,cost,distance,dropoff_datetime,dropoff_latitude,dropoff_longitude,passengers,pickup_datetime,pickup_latitude,pickup_longitude,store_forward,vendor
830,4.0,0.61,2016-01-05 10:04:47,40.71459197998047,-73.96630859375,1,2016-01-05 10:02:25,40.71602630615234,-73.9574966430664,N,2
831,14.5,3.49,2016-01-11 16:37:55,40.89448547363281,-73.85664367675781,1,2016-01-11 16:23:07,40.875186920166016,-73.90857696533203,N,2
832,52.5,17.44,2016-01-30 18:44:53,40.60904312133789,-74.00443267822266,1,2016-01-30 17:51:04,40.789825439453125,-73.95231628417969,N,2
833,6.5,0.9,2016-01-29 16:24:53,40.68108749389648,-73.9942398071289,1,2016-01-29 16:17:35,40.68976974487305,-73.9923324584961,N,1
834,5.0,0.63,2016-01-03 01:09:34,40.77075958251953,-73.90306091308594,1,2016-01-03 01:05:42,40.7754135131836,-73.9118423461914,N,2
835,14.5,3.19,2016-01-28 18:23:49,40.716251373291016,-73.95365905761719,5,2016-01-28 18:06:25,40.70244598388672,-73.98904418945312,N,2
836,4.5,0.25,2016-01-09 21:08:37,40.677276611328125,-73.97982025146484,1,2016-01-09 21:04:35,40.68061447143555,-73.97762298583984,N,2
837,23.5,7.77,2016-01-18 17:11:36,40.76580810546875,-73.95449829101562,1,2016-01-18 16:50:00,40.83956527709961,-73.94068145751953,N,2
838,10.0,1.84,2016-01-08 08:28:32,40.84907150268555,-73.84571075439453,1,2016-01-08 08:17:50,40.83251953125,-73.8289794921875,N,2
839,4.0,0.58,2016-01-19 19:35:40,40.713626861572266,-73.8226547241211,1,2016-01-19 19:33:43,40.713714599609375,-73.83018493652344,N,2
840,12.5,2.99,2016-01-04 14:45:28,40.81983184814453,-73.95433807373047,1,2016-01-04 14:30:44,40.7962532043457,-73.93572998046875,N,2
841,23.5,7.94,2016-01-13 19:28:00,40.81764221191406,-73.83672332763672,1,2016-01-13 19:11:53,40.73616409301758,-73.84919738769531,N,2
842,19.5,6.03,2016-01-25 19:06:32,40.858734130859375,-73.86459350585938,1,2016-01-25 18:47:45,40.81166076660156,-73.9095687866211,N,2
843,9.5,1.7,2016-01-13 19:36:35,40.8199577331543,-73.9598388671875,1,2016-01-13 19:24:43,40.80548477172852,-73.93893432617188,N,1
844,22.5,7.55,2016-01-01 18:03:01,40.74486541748047,-73.90300750732422,1,2016-01-01 17:46:11,40.73229217529297,-73.86146545410156,N,2
845,7.0,1.6,2016-01-07 11:45:33,40.67165756225586,-73.94998168945312,1,2016-01-07 11:40:22,40.67780685424805,-73.97297668457031,N,1
846,10.5,2.36,2016-01-03 22:57:48,40.79719543457031,-73.938232421875,1,2016-01-03 22:46:34,40.82363128662109,-73.9488296508789,N,2
847,2.5,0.13,2016-01-21 07:22:34,40.86082077026367,-73.92428588867188,1,2016-01-21 07:21:22,40.85992431640625,-73.92681884765625,N,2
848,4.0,0.4,2016-01-01 01:16:12,40.68646240234375,-73.99393463134766,1,2016-01-01 01:13:18,40.69233322143555,-73.99093627929688,N,1
849,15.0,2.89,2016-01-26 08:18:23,40.85078811645508,-73.89421081542969,1,2016-01-26 07:59:37,40.85075378417969,-73.93839263916016,N,2
850,13.0,3.08,2016-01-01 04:48:41,40.7651252746582,-73.91961669921875,1,2016-01-01 04:34:07,40.74575805664063,-73.90364074707031,N,2
851,7.0,1.33,2016-01-01 15:27:00,40.68964767456055,-73.98798370361328,1,2016-01-01 15:19:15,40.68800354003906,-73.96764373779297,N,2
852,3.0,0.25,2016-01-04 12:07:30,40.79760360717773,-73.93930053710938,1,2016-01-04 12:06:36,40.79530715942383,-73.94204711914062,N,2
853,22.5,6.58,2016-01-30 15:06:33,40.72063446044922,-73.98799133300781,1,2016-01-30 14:46:48,40.786380767822266,-73.94245147705078,N,2
854,7.5,0.73,2016-01-17 17:08:12,40.72443771362305,-73.85615539550781,1,2016-01-17 16:58:21,40.72135162353516,-73.84430694580078,N,2
855,12.0,2.73,2016-01-27 18:42:36,40.67633438110352,-74.0140609741211,1,2016-01-27 18:28:21,40.69096374511719,-73.98764038085938,N,2
856,5.5,0.7,2016-01-14 20:52:46,40.69700241088867,-73.95508575439453,1,2016-01-14 20:46:31,40.704681396484375,-73.95882415771484,N,1
857,4.5,0.57,2016-01-18 06:11:05,40.747066497802734,-73.89649963378906,6,2016-01-18 06:07:07,40.74655532836914,-73.89480590820312,N,2
858,12.5,2.4,2016-01-12 12:47:44,40.72050476074219,-74.00849914550781,1,2016-01-12 12:31:12,40.699649810791016,-73.99373626708984,N,1
859,3.5,0.4,2016-01-21 11:09:30,40.68995666503906,-73.98043823242188,1,2016-01-21 11:07:25,40.68960952758789,-73.97221374511719,N,1
860,7.5,1.45,2016-01-19 19:15:58,40.7126579284668,-73.81070709228516,1,2016-01-19 19:08:21,40.71369171142578,-73.83024597167969,N,2
861,8.0,3.34,2016-01-11 15:06:50,40.72755432128906,-73.80735778808594,1,2016-01-11 14:30:19,40.726470947265625,-73.78985595703125,N,2
862,9.5,2.52,2016-01-12 00:19:19,40.65967559814453,-73.9627456665039,1,2016-01-12 00:10:52,40.66719818115234,-73.98137664794922,N,2
863,7.5,1.1,2016-01-07 19:47:51,40.683387756347656,-73.93539428710938,1,2016-01-07 19:39:31,40.6810302734375,-73.95600891113281,N,1
864,23.5,6.39,2016-01-04 20:35:48,40.73136901855469,-73.79664611816406,1,2016-01-04 20:07:50,40.71355056762695,-73.82949829101562,N,2
865,7.0,0.77,2016-01-20 04:14:46,40.74501037597656,-73.89608001708984,1,2016-01-20 04:05:19,40.74616622924805,-73.89664459228516,N,2
866,10.0,1.71,2016-01-30 12:24:54,40.81655883789063,-73.91989135742188,1,2016-01-30 12:13:03,40.82590866088867,-73.94926452636719,N,2
867,4.5,0.86,2016-01-26 21:30:14,40.65610504150391,-73.93970489501953,1,2016-01-26 21:26:21,40.66213607788086,-73.95077514648438,N,2
868,12.5,2.6,2016-01-11 17:52:26,40.671295166015625,-73.98313903808594,1,2016-01-11 17:36:09,40.702056884765625,-73.98670196533203,N,1
869,5.5,0.81,2016-01-22 17:24:44,40.813926696777344,-73.95966339111328,1,2016-01-22 17:19:22,40.80672836303711,-73.95366668701172,N,2
870,9.0,2.12,2016-01-01 01:29:33,40.736907958984375,-73.8681411743164,1,2016-01-01 01:19:34,40.74533081054688,-73.90628051757812,N,2
871,9.0,1.9,2016-01-08 15:12:45,40.78114318847656,-73.95668029785156,1,2016-01-08 15:02:37,40.80529022216797,-73.93922424316406,N,2
872,6.0,0.93,2016-01-05 14:02:19,40.74630737304688,-73.87586975097656,2,2016-01-05 13:56:26,40.74666213989258,-73.89152526855469,N,2
873,23.0,6.39,2016-01-26 14:13:54,40.8084716796875,-73.94703674316406,1,2016-01-26 13:50:49,40.8338508605957,-73.85147857666016,N,2
874,9.0,1.51,2016-01-15 08:08:19,40.79258346557617,-73.95089721679688,1,2016-01-15 07:57:16,40.81029510498047,-73.94503021240234,N,2
875,7.0,1.7,2016-01-30 19:51:24,40.675819396972656,-74.01477813720703,1,2016-01-30 19:44:35,40.69367218017578,-73.99776458740234,N,1
876,4.0,0.53,2016-01-14 21:47:42,40.84079360961914,-73.94505310058594,2,2016-01-14 21:45:12,40.8416862487793,-73.9423828125,N,2
877,6.0,1.35,2016-01-10 23:37:16,40.64045333862305,-73.96333312988281,1,2016-01-10 23:31:38,40.63225555419922,-73.94700622558594,N,2
878,9.0,2.07,2016-01-18 04:45:03,40.731056213378906,-73.86911010742188,6,2016-01-18 04:36:15,40.74848556518555,-73.87657165527344,N,2
879,20.0,5.4,2016-01-20 08:09:09,40.76091384887695,-73.98096466064453,1,2016-01-20 07:44:27,40.70249938964844,-73.9867935180664,N,1
880,5.0,0.92,2016-01-05 22:56:16,40.67300796508789,-73.93905639648438,1,2016-01-04 23:01:08,40.679344177246094,-73.92964935302734,N,2
881,5.5,0.8,2016-01-17 21:00:09,40.70656204223633,-73.94464874267578,1,2016-01-17 20:55:19,40.7026596069336,-73.93425750732422,N,1
882,7.0,1.4,2016-01-19 15:58:49,40.7904167175293,-73.97500610351562,1,2016-01-19 15:51:26,40.80105972290039,-73.95921325683594,N,2
883,11.5,2.41,2016-01-01 04:03:25,40.845062255859375,-73.88469696044922,5,2016-01-01 03:51:16,40.8626823425293,-73.90347290039062,N,2
884,40.0,0.0,2016-01-05 09:02:36,40.646915435791016,-73.79000854492188,1,2016-01-05 09:02:34,40.64692687988281,-73.79003143310547,N,2
885,8.0,1.4,2016-01-13 09:05:15,40.76808166503906,-73.87616729736328,1,2016-01-13 08:57:05,40.74979782104492,-73.86766052246094,N,1
886,17.0,2.6,2016-01-25 11:26:02,40.78719329833984,-73.9775390625,1,2016-01-25 10:59:26,40.80348205566406,-73.94892120361328,N,1
887,8.0,1.2,2016-01-29 21:53:53,40.77493667602539,-73.93608856201172,1,2016-01-29 21:43:33,40.765567779541016,-73.92189025878906,N,1
888,4.5,0.5,2016-01-30 19:52:28,40.7172966003418,-73.96426391601562,1,2016-01-30 19:48:33,40.7167854309082,-73.95665740966797,N,2
889,10.0,1.81,2016-01-19 18:47:42,40.689571380615234,-73.96662902832031,1,2016-01-19 18:35:54,40.69464111328125,-73.9921875,N,2
890,9.0,2.12,2016-01-13 01:53:12,40.81356430053711,-73.95140838623047,1,2016-01-13 01:44:24,40.8405647277832,-73.94029998779297,N,2
891,20.0,8.1,2016-01-11 11:19:27,40.66523361206055,-73.78783416748047,1,2016-01-11 10:54:33,40.69224548339844,-73.8666763305664,N,1
892,13.5,3.73,2016-01-11 00:10:23,40.77494812011719,-73.95877838134766,1,2016-01-10 23:59:12,40.74391555786133,-73.92301940917969,N,2
893,25.5,9.28,2016-01-10 10:14:24,40.77016067504883,-73.91822814941406,1,2016-01-10 10:01:59,40.69933319091797,-73.80767059326172,N,2
894,8.0,1.72,2016-01-04 07:26:17,40.84243392944336,-73.88494873046875,1,2016-01-04 07:18:30,40.82611083984375,-73.88919830322266,N,2
895,10.0,2.31,2016-01-07 09:49:33,40.669952392578125,-73.97554016113281,1,2016-01-07 09:39:30,40.67866897583008,-73.94973754882812,N,2
896,9.5,2.44,2016-01-16 14:20:47,40.805782318115234,-73.92488861083984,5,2016-01-16 14:09:44,40.79584884643555,-73.93262481689453,N,2
897,12.0,2.7,2016-01-09 10:31:53,40.71886444091797,-73.98971557617188,1,2016-01-09 10:17:55,40.70190048217773,-73.98966979980469,N,1
898,8.0,1.92,2016-01-13 00:16:25,40.65376281738281,-74.00498962402344,3,2016-01-13 00:09:20,40.67432403564453,-73.98209381103516,N,2
899,5.0,1.15,2016-01-01 09:35:08,40.793601989746094,-73.96676635742188,1,2016-01-01 09:32:39,40.79435729980469,-73.95111083984375,N,2
900,14.0,2.88,2016-01-25 22:33:46,40.82297134399414,-73.94173431396484,1,2016-01-25 22:15:28,40.858184814453125,-73.93185424804688,N,2
901,14.5,3.17,2016-01-11 08:32:50,40.72773742675781,-73.99313354492188,1,2016-01-11 08:15:01,40.69549560546875,-73.99393463134766,N,2
902,8.0,1.86,2016-01-16 01:14:32,40.81116485595703,-73.94683074951172,1,2016-01-16 01:06:43,40.79179382324219,-73.9450912475586,N,2
903,5.0,0.76,2016-01-05 09:30:44,40.68314743041992,-73.94385528564453,1,2016-01-05 09:26:05,40.682464599609375,-73.9570541381836,N,2
904,22.5,6.74,2016-01-09 02:29:50,40.69182205200195,-73.97159576416016,1,2016-01-09 02:06:07,40.77005386352539,-73.9277572631836,N,2
905,6.5,1.43,2016-01-15 15:02:13,40.8047981262207,-73.93946075439453,1,2016-01-15 14:55:52,40.78873062133789,-73.9531478881836,N,2
906,11.0,2.65,2016-01-30 01:05:28,40.69063949584961,-73.95835876464844,2,2016-01-30 00:53:54,40.72384643554688,-73.95083618164062,N,2
907,50.0,9.6,2016-01-24 17:44:39,40.73329544067383,-73.9747543334961,4,2016-01-24 16:31:39,40.827178955078125,-73.93881225585938,N,1
908,12.0,3.53,2016-01-09 09:11:24,40.74198532104492,-73.90678405761719,1,2016-01-09 09:03:31,40.766578674316406,-73.92140197753906,N,2
909,4.0,0.44,2016-01-07 14:27:32,40.68090057373047,-73.94965362548828,1,2016-01-07 14:24:29,40.687103271484375,-73.9509506225586,N,2
910,10.0,2.51,2016-01-30 20:07:37,40.71868515014648,-73.98899841308594,1,2016-01-30 19:58:00,40.70401382446289,-73.9866714477539,N,2
911,9.0,1.9,2016-01-01 21:05:26,40.795536041259766,-73.94624328613281,2,2016-01-01 20:55:33,40.81138229370117,-73.9576644897461,N,1
912,15.0,2.89,2016-01-17 17:00:17,40.68800354003906,-73.91961669921875,1,2016-01-17 16:38:48,40.71024703979492,-73.96344757080078,N,2
913,11.0,2.5,2016-01-17 21:52:22,40.80265045166016,-73.94488525390625,1,2016-01-17 21:39:16,40.82355499267578,-73.91960144042969,N,1
914,7.0,1.07,2016-01-24 22:17:48,40.72706604003906,-73.95285034179688,1,2016-01-24 22:09:30,40.7141227722168,-73.94934844970703,N,2
915,9.0,1.34,2016-01-07 16:33:13,40.6928825378418,-73.99312591552734,1,2016-01-07 16:22:05,40.68143081665039,-73.98018646240234,N,2
916,6.0,1.3,2016-01-13 16:01:02,40.697410583496094,-73.94389343261719,1,2016-01-13 15:56:32,40.67970657348633,-73.94123077392578,N,1
917,5.0,0.95,2016-01-01 23:06:22,40.72428131103516,-73.94137573242188,1,2016-01-01 23:02:07,40.723880767822266,-73.95059967041016,N,2
918,15.0,4.1,2016-01-17 04:24:24,40.71748352050781,-74.0106201171875,3,2016-01-17 04:09:32,40.713565826416016,-73.9658203125,N,1
919,17.0,4.85,2016-01-18 02:56:38,40.76087951660156,-73.99748229980469,1,2016-01-18 02:39:57,40.75643157958984,-73.92990112304688,N,2
920,7.5,1.6,2016-01-26 21:21:29,40.73654174804688,-73.95602416992188,1,2016-01-26 21:13:46,40.71798324584961,-73.95748901367188,N,2
921,9.5,2.42,2016-01-05 19:11:08,40.67197799682617,-74.01053619384766,1,2016-01-05 19:01:48,40.69127655029297,-73.9912338256836,N,2
922,9.0,2.0,2016-01-22 15:46:46,40.82255554199219,-73.94668579101562,1,2016-01-22 15:36:41,40.80375671386719,-73.93787384033203,N,1
923,4.5,0.83,2016-01-15 02:23:39,40.69497680664063,-73.95246124267578,1,2016-01-15 02:20:45,40.705177307128906,-73.94976806640625,N,2
924,6.0,0.91,2016-01-08 15:22:59,40.81169128417969,-73.94647216796875,1,2016-01-08 15:14:15,40.81907272338867,-73.94075012207031,N,2
925,11.5,1.5,2016-01-26 08:19:52,40.79732894897461,-73.93048095703125,1,2016-01-26 08:03:31,40.79207229614258,-73.9505615234375,N,1
926,6.5,0.82,2016-01-08 08:05:04,40.67501831054688,-73.97671508789062,1,2016-01-08 07:58:02,40.677001953125,-73.96513366699219,N,2
927,34.5,11.68,2016-01-03 10:38:55,40.71110153198242,-73.89411163330078,1,2016-01-03 10:11:52,40.64956283569336,-73.96308898925781,N,2
928,18.5,5.73,2016-01-28 23:20:13,40.67594909667969,-73.93602752685547,1,2016-01-28 23:01:47,40.73124694824219,-73.95449829101562,N,2
929,6.0,1.21,2016-01-14 07:59:12,40.817970275878906,-73.94986724853516,1,2016-01-14 07:53:59,40.80551910400391,-73.95448303222656,N,2
930,3.0,0.2,2016-01-06 06:45:31,40.66065216064453,-73.96208190917969,1,2016-01-06 06:44:42,40.65892028808594,-73.96046447753906,N,2
931,6.0,0.76,2016-01-30 23:28:42,40.73995208740234,-73.92481994628906,1,2016-01-30 23:22:47,40.74396133422852,-73.92731475830078,N,2
932,10.5,2.29,2016-01-19 07:28:26,40.695072174072266,-73.99275207519531,1,2016-01-19 07:16:24,40.69483184814453,-73.96623992919922,N,2
933,15.0,4.48,2016-01-08 18:32:40,40.767459869384766,-73.881591796875,1,2016-01-08 18:18:13,40.733985900878906,-73.87088012695312,N,2
934,5.0,0.77,2016-01-12 21:16:52,40.8122673034668,-73.9620590209961,1,2016-01-12 21:12:27,40.81260681152344,-73.95096588134766,N,2
935,25.5,8.03,2016-01-10 03:18:38,40.66330337524414,-73.8232421875,1,2016-01-10 02:53:23,40.6948127746582,-73.95243835449219,N,2
936,15.5,4.28,2016-01-14 13:28:54,40.7462158203125,-73.97134399414062,1,2016-01-14 13:12:17,40.79673767089844,-73.93792724609375,N,2
937,5.0,0.78,2016-01-12 22:30:52,40.76936340332031,-73.91495513916016,1,2016-01-12 22:25:21,40.76121520996094,-73.92373657226562,N,2
938,4.5,0.83,2016-01-21 07:59:48,40.79755783081055,-73.9369125366211,6,2016-01-21 07:57:47,40.787235260009766,-73.94184112548828,N,2
939,13.0,3.28,2016-01-16 08:01:38,40.7472038269043,-73.8260498046875,1,2016-01-16 07:47:18,40.70788192749024,-73.80294799804688,N,2
940,17.5,4.48,2016-01-14 00:40:53,40.677223205566406,-73.95401000976562,1,2016-01-14 00:22:07,40.72385025024414,-73.9505615234375,N,2
941,14.5,3.43,2016-01-16 00:51:03,40.673526763916016,-73.95014190673828,1,2016-01-16 00:33:31,40.70231246948242,-73.98675537109375,N,2
942,7.5,1.38,2016-01-09 04:43:51,40.82018661499024,-73.89070892333984,1,2016-01-09 04:35:38,40.82817840576172,-73.90711212158203,N,2
943,13.5,4.28,2016-01-12 09:56:01,40.74533081054688,-73.9713134765625,1,2016-01-12 09:44:38,40.79494857788086,-73.93307495117188,N,2
944,7.5,0.93,2016-01-21 17:02:41,40.76749038696289,-73.9175796508789,1,2016-01-21 16:52:32,40.76997375488281,-73.92762756347656,N,2
945,4.5,0.57,2016-01-06 08:59:28,40.80844879150391,-73.94688415527344,1,2016-01-06 08:55:45,40.80453109741211,-73.93740844726562,N,2
946,14.5,3.6,2016-01-22 09:04:52,40.720027923583984,-74.00286865234375,1,2016-01-22 08:48:13,40.68619918823242,-73.99632263183594,N,1
947,6.0,1.1,2016-01-13 15:21:53,40.681190490722656,-73.9966049194336,1,2016-01-13 15:15:53,40.69479751586914,-73.99444580078125,N,1
948,13.0,3.1,2016-01-17 01:51:43,40.719051361083984,-73.9074478149414,1,2016-01-17 01:37:49,40.7163314819336,-73.96121215820312,N,1
949,8.5,1.7,2016-01-08 19:29:19,40.72456741333008,-73.94873046875,1,2016-01-08 19:20:06,40.70920944213867,-73.96874237060547,N,1
950,7.0,1.3,2016-01-12 20:44:56,40.68352890014648,-74.0027847290039,1,2016-01-12 20:37:08,40.69215393066406,-73.98925018310547,N,1
951,10.5,2.1,2016-01-10 23:03:14,40.78398132324219,-73.84573364257812,1,2016-01-10 22:50:18,40.75951766967773,-73.82977294921875,N,2
952,5.0,0.88,2016-01-14 16:25:49,40.83160018920898,-73.94652557373047,1,2016-01-14 16:22:21,40.8202018737793,-73.95484161376953,N,2
953,23.5,5.93,2016-01-08 11:52:32,40.74005126953125,-73.98978424072266,5,2016-01-08 11:26:38,40.79538345336914,-73.93283081054688,N,2
954,5.0,0.6,2016-01-01 21:18:47,40.686519622802734,-73.91283416748047,1,2016-01-01 21:13:58,40.68483352661133,-73.90995025634766,N,2
955,3.0,0.11,2016-01-24 15:57:49,40.82694625854492,-73.9224624633789,1,2016-01-24 15:56:47,40.826263427734375,-73.92052459716797,N,2
956,7.5,1.7,2016-01-17 11:11:31,40.79439163208008,-73.97058868408203,1,2016-01-17 11:04:57,40.81143569946289,-73.95468139648438,N,1
957,22.5,7.12,2016-01-20 21:03:55,40.71067810058594,-73.98778533935547,1,2016-01-20 20:46:37,40.79088592529297,-73.95149993896484,N,2
958,17.5,3.75,2016-01-28 08:07:50,40.67564010620117,-73.96333312988281,1,2016-01-28 07:44:32,40.72418594360352,-73.9521255493164,N,2
959,4.0,0.57,2016-01-15 23:32:43,40.7259521484375,-73.94092559814453,2,2016-01-15 23:30:03,40.72332382202149,-73.95182037353516,N,2
960,24.0,7.12,2016-01-09 01:22:06,40.666690826416016,-73.985107421875,1,2016-01-09 00:57:51,40.71415328979492,-73.95604705810547,N,2
961,17.0,3.83,2016-01-27 17:05:23,40.7728385925293,-73.96150970458984,1,2016-01-27 16:43:04,40.81363296508789,-73.96005249023438,N,2
962,10.0,2.44,2016-01-24 21:20:49,40.72005081176758,-73.99335479736328,1,2016-01-24 21:10:31,40.714111328125,-73.95596313476562,N,2
963,8.0,1.33,2016-01-25 21:41:37,40.70661544799805,-73.81814575195312,1,2016-01-25 21:32:25,40.69982147216797,-73.80781555175781,N,2
964,12.5,2.95,2016-01-05 19:04:16,40.80561065673828,-73.91053771972656,1,2016-01-05 18:50:55,40.80784606933594,-73.93909454345703,N,2
965,11.0,2.21,2016-01-06 00:54:37,40.851444244384766,-73.93211364746094,1,2016-01-06 00:41:48,40.82293701171875,-73.952880859375,N,2
966,11.5,2.08,2016-01-26 10:20:20,40.80760955810547,-73.96513366699219,1,2016-01-26 10:05:59,40.790714263916016,-73.95370483398438,N,2
967,4.5,0.76,2016-01-22 13:30:48,40.820125579833984,-73.94564819335938,1,2016-01-22 13:27:31,40.81058120727539,-73.95265197753906,N,2
968,6.5,1.17,2016-01-20 03:55:59,40.73222732543945,-73.89305114746094,1,2016-01-20 03:49:17,40.74660873413086,-73.8915023803711,N,2
969,6.0,1.24,2016-01-06 20:43:38,40.72199249267578,-73.94208526611328,2,2016-01-06 20:38:07,40.718204498291016,-73.95765686035156,N,2
970,11.0,3.12,2016-01-08 07:47:59,40.765167236328125,-73.95792388916016,3,2016-01-08 07:37:48,40.7632942199707,-73.93363952636719,N,2
971,21.5,6.88,2016-01-13 09:41:51,40.66202163696289,-73.92733001708984,1,2016-01-13 09:24:17,40.68197250366211,-73.83680725097656,N,2
972,14.5,3.8,2016-01-10 02:35:51,40.71665191650391,-73.9004135131836,1,2016-01-10 02:19:04,40.75887680053711,-73.91880798339844,N,2
973,7.0,1.32,2016-01-11 20:59:27,40.74967956542969,-73.86947631835938,1,2016-01-11 20:49:26,40.748680114746094,-73.89175415039062,N,2
974,6.0,1.15,2016-01-13 19:12:12,40.68732833862305,-73.9596176147461,1,2016-01-13 19:07:07,40.67101287841797,-73.96147155761719,N,2
975,11.5,3.25,2016-01-19 15:22:50,40.76546859741211,-73.87278747558594,1,2016-01-19 15:14:17,40.74696731567383,-73.89120483398438,N,2
976,16.5,4.98,2016-01-09 01:00:17,40.72704315185547,-73.95288848876953,1,2016-01-09 00:46:47,40.691436767578125,-73.98409271240234,N,2
977,6.0,1.19,2016-01-03 13:09:27,40.77141189575195,-73.95945739746094,5,2016-01-03 13:03:36,40.78588485717773,-73.95088195800781,N,2
978,16.5,3.25,2016-01-30 15:17:23,40.68316268920898,-73.99368286132812,2,2016-01-30 14:53:46,40.65938186645508,-73.96257781982422,N,2
979,11.5,2.11,2016-01-07 19:23:11,40.69493865966797,-73.99188232421875,3,2016-01-07 19:08:40,40.67823028564453,-73.97926330566406,N,2
980,6.5,1.21,2016-01-20 19:57:14,40.729095458984375,-73.82759094238281,1,2016-01-20 19:51:14,40.72088241577149,-73.84431457519531,N,2
981,6.0,0.77,2016-01-21 15:56:05,40.74955749511719,-73.8843002319336,1,2016-01-21 15:49:35,40.74666213989258,-73.8915023803711,N,2
982,7.0,1.48,2016-01-13 19:35:47,40.82467269897461,-73.92231750488281,1,2016-01-13 19:28:44,40.82270812988281,-73.94156646728516,N,2
983,8.5,1.13,2016-01-26 08:09:39,40.81208801269531,-73.95731353759766,1,2016-01-26 07:59:36,40.80225372314453,-73.95313262939453,N,2
984,9.0,1.75,2016-01-20 08:12:58,40.840476989746094,-73.9402847290039,1,2016-01-20 08:03:14,40.825565338134766,-73.95108032226562,N,2
985,7.5,1.12,2016-01-30 19:37:56,40.676753997802734,-73.98025512695312,1,2016-01-30 19:28:59,40.68597412109375,-73.99095916748047,N,2
986,10.5,2.64,2016-01-09 21:35:28,40.68267822265625,-73.92903137207031,1,2016-01-09 21:23:16,40.69057846069336,-73.95861053466797,N,2
987,6.5,0.98,2016-01-19 18:40:22,40.80623245239258,-73.95403289794922,1,2016-01-19 18:32:43,40.804595947265625,-73.96654510498047,N,2
988,7.0,1.52,2016-01-22 21:20:09,40.79808044433594,-73.94813537597656,1,2016-01-22 21:14:23,40.81551361083984,-73.93598175048828,N,2
989,7.0,1.36,2016-01-14 20:22:55,40.76727294921875,-73.8984603881836,5,2016-01-14 20:16:31,40.77522659301758,-73.91201782226562,N,2
990,11.5,2.6,2016-01-30 04:18:14,40.74393081665039,-73.92242431640625,1,2016-01-30 04:04:58,40.74698638916016,-73.88796997070312,N,1
991,16.5,2.87,2016-01-28 10:04:51,40.66835021972656,-73.98701477050781,6,2016-01-28 09:40:56,40.64656829833984,-73.9708023071289,N,2
992,13.0,3.83,2016-01-22 21:43:26,40.80509948730469,-73.93889617919922,1,2016-01-22 21:34:56,40.76699066162109,-73.91697692871094,N,2
993,4.0,0.32,2016-01-28 15:18:36,40.8359375,-73.84229278564453,1,2016-01-28 15:15:18,40.83366012573242,-73.84513854980469,N,2
994,21.5,0.43,2016-01-21 19:02:17,40.69477462768555,-73.9888687133789,1,2016-01-21 18:59:50,40.688453674316406,-73.98926544189453,N,2
995,6.5,1.08,2016-01-30 10:01:30,40.79567337036133,-73.93250274658203,1,2016-01-30 09:54:55,40.80193328857422,-73.94953918457031,N,2
996,7.5,1.56,2016-01-01 03:51:15,40.76450347900391,-73.93482208251953,1,2016-01-01 03:43:16,40.75611877441406,-73.91301727294922,N,2
997,13.5,4.33,2016-01-10 00:41:09,40.73366165161133,-73.78729248046875,1,2016-01-10 00:32:18,40.71503829956055,-73.83207702636719,N,2
998,31.0,10.85,2016-01-04 21:52:23,40.712440490722656,-73.76579284667969,1,2016-01-04 21:32:49,40.76790237426758,-73.9115219116211,N,2
999,4.5,0.65,2016-01-17 21:25:16,40.80852890014648,-73.94515228271484,1,2016-01-17 21:21:56,40.80266189575195,-73.94933319091797,N,2
1000,25.5,6.2,2016-01-13 05:57:44,40.75575256347656,-73.86618041992188,1,2016-01-13 05:25:07,40.75851821899414,-73.91938781738281,N,1
1001,10.5,1.9,2016-01-13 19:06:03,40.668453216552734,-73.95596313476562,1,2016-01-13 18:53:00,40.6848030090332,-73.976318359375,N,1
1002,9.0,1.95,2016-01-13 16:43:31,40.770469665527344,-73.96186065673828,1,2016-01-13 16:32:54,40.79537963867188,-73.94403839111328,N,2
1003,7.0,1.14,2016-01-30 21:08:12,40.680641174316406,-73.99671173095703,2,2016-01-30 21:00:04,40.691993713378906,-73.98727416992188,N,2
1004,7.0,0.9,2016-01-20 08:20:59,40.80769729614258,-73.93922424316406,1,2016-01-20 08:12:51,40.814640045166016,-73.9476318359375,N,1
1005,5.0,0.86,2016-01-10 01:24:46,40.66288757324219,-73.9917984008789,1,2016-01-10 01:21:29,40.653167724609375,-74.00188446044922,N,2
1006,5.5,0.9,2016-01-21 20:28:47,40.71107864379883,-73.95974731445312,1,2016-01-21 20:23:27,40.71441650390625,-73.9459228515625,N,2
1007,9.0,1.42,2016-01-29 17:27:35,40.841068267822266,-73.87326049804688,1,2016-01-29 17:15:14,40.846588134765625,-73.89576721191406,N,2
1008,23.5,7.07,2016-01-09 05:08:32,40.75357055664063,-73.88499450683594,1,2016-01-09 04:47:53,40.72135162353516,-73.84429168701172,N,2
1009,5.0,0.71,2016-01-20 01:57:55,40.73683166503906,-73.92466735839844,1,2016-01-20 01:53:52,40.74354934692383,-73.92375183105469,N,2
1010,8.0,1.31,2016-01-22 09:38:56,40.79819107055664,-73.94080352783203,1,2016-01-22 09:27:56,40.811302185058594,-73.95221710205078,N,2
1011,5.0,0.6,2016-01-25 12:16:14,40.77971267700195,-73.95580291748047,1,2016-01-25 12:11:59,40.78668975830078,-73.95255279541016,N,1
1012,4.5,0.37,2016-01-06 19:42:24,40.6907958984375,-73.99213409423828,1,2016-01-06 19:38:49,40.69225311279297,-73.98748779296875,N,2
